2024/07/15	Mon	19:22	8.11	L
2024/07/16	Tue	01:00	13.52	H
2024/07/16	Tue	08:47	0.58	L
2024/07/16	Tue	16:50	11.99	H
2024/07/16	Tue	20:57	9.06	L
2024/07/17	Wed	01:40	13.25	H
2024/07/17	Wed	09:32	-0.43	L
2024/07/17	Wed	17:42	13.20	H
2024/07/17	Wed	22:21	9.43	L
2024/07/18	Thu	02:24	13.16	H
2024/07/18	Thu	10:16	-1.39	L
2024/07/18	Thu	18:20	14.10	H
2024/07/18	Thu	23:19	9.44	L
2024/07/19	Fri	03:11	13.25	H
2024/07/19	Fri	11:00	-2.27	L
2024/07/19	Fri	18:52	14.71	H
2024/07/20	Sat	00:02	9.24	L
2024/07/20	Sat	04:00	13.48	H
2024/07/20	Sat	11:44	-2.98	L
2024/07/20	Sat	19:23	15.13	H
2024/07/21	Sun	00:41	8.84	L
2024/07/21	Sun	04:50	13.72	H
2024/07/21	Sun	12:28	-3.42	L
2024/07/21	Sun	19:53	15.44	H
2024/07/22	Mon	01:21	8.22	L
2024/07/22	Mon	05:42	13.82	H
2024/07/22	Mon	13:12	-3.47	L
2024/07/22	Mon	20:24	15.71	H
2024/07/23	Tue	02:05	7.35	L
2024/07/23	Tue	06:37	13.66	H
2024/07/23	Tue	13:56	-3.00	L
2024/07/23	Tue	20:55	15.96	H
2024/07/24	Wed	02:52	6.25	L
2024/07/24	Wed	07:36	13.18	H
2024/07/24	Wed	14:40	-1.96	L
2024/07/24	Wed	21:27	16.15	H
2024/07/25	Thu	03:42	4.96	L
2024/07/25	Thu	08:40	12.45	H
2024/07/25	Thu	15:25	-0.34	L
2024/07/25	Thu	22:00	16.24	H
2024/07/26	Fri	04:35	3.58	L
2024/07/26	Fri	09:51	11.63	H
2024/07/26	Fri	16:11	1.72	L
2024/07/26	Fri	22:35	16.14	H
2024/07/27	Sat	05:31	2.21	L
2024/07/27	Sat	11:13	11.01	H
2024/07/27	Sat	17:01	3.99	L
2024/07/27	Sat	23:13	15.84	H
2024/07/28	Sun	06:29	0.98	L
2024/07/28	Sun	12:53	10.94	H
2024/07/28	Sun	18:02	6.18	L
2024/07/28	Sun	23:55	15.33	H
2024/07/29	Mon	07:29	-0.06	L
2024/07/29	Mon	14:50	11.74	H
2024/07/29	Mon	19:23	7.91	L
2024/07/30	Tue	00:42	14.69	H
2024/07/30	Tue	08:28	-0.87	L
2024/07/30	Tue	16:24	13.08	H
2024/07/30	Tue	21:05	8.77	L
2024/07/31	Wed	01:37	14.07	H
2024/07/31	Wed	09:25	-1.46	L
2024/07/31	Wed	17:26	14.23	H
2024/07/31	Wed	22:32	8.78	L
