2024/05/29	Wed	05:42	7.82	L
2024/05/29	Wed	09:30	11.08	H
2024/05/29	Wed	16:58	-1.00	L
2024/05/30	Thu	00:16	15.30	H
2024/05/30	Thu	06:52	6.64	L
2024/05/30	Thu	10:58	10.26	H
2024/05/30	Thu	17:55	0.36	L
2024/05/31	Fri	00:58	15.40	H
2024/05/31	Fri	07:54	4.99	L
2024/05/31	Fri	12:35	9.89	H
2024/05/31	Fri	18:56	1.96	L
